row,col,baseline,noise_width,timestamp,chip_name,chip_address,batch_name,batch_id,batch_started_at,save_notes
0,0,0,0,2026-04-10T17:25:54.053271+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
0,1,0,0,2026-04-10T17:25:54.737940+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
0,2,0,0,2026-04-10T17:25:55.444499+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
0,3,0,0,2026-04-10T17:25:56.137443+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
0,4,0,0,2026-04-10T17:25:56.814072+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
0,5,0,0,2026-04-10T17:25:57.488457+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
0,6,0,0,2026-04-10T17:25:58.175972+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
0,7,0,0,2026-04-10T17:25:58.891930+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
0,8,0,0,2026-04-10T17:25:59.592048+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
0,9,0,0,2026-04-10T17:26:00.271043+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
0,10,0,0,2026-04-10T17:26:00.947801+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
0,11,0,0,2026-04-10T17:26:01.631090+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
0,12,0,0,2026-04-10T17:26:02.324355+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
0,13,0,0,2026-04-10T17:26:03.031490+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
0,14,0,0,2026-04-10T17:26:03.735043+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
0,15,0,0,2026-04-10T17:26:04.417840+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,0,0,0,2026-04-10T17:26:05.093207+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,1,0,0,2026-04-10T17:26:05.768726+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,2,0,0,2026-04-10T17:26:06.471560+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,3,0,0,2026-04-10T17:26:07.171206+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,4,0,0,2026-04-10T17:26:07.851107+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,5,0,0,2026-04-10T17:26:08.538784+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,6,0,0,2026-04-10T17:26:09.222789+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,7,0,0,2026-04-10T17:26:09.916623+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,8,0,0,2026-04-10T17:26:10.627163+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,9,0,0,2026-04-10T17:26:11.328085+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,10,0,0,2026-04-10T17:26:12.007541+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,11,0,0,2026-04-10T17:26:12.694016+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,12,0,0,2026-04-10T17:26:13.368474+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,13,0,0,2026-04-10T17:26:14.044007+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,14,0,0,2026-04-10T17:26:14.749754+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
1,15,0,0,2026-04-10T17:26:15.451808+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,0,0,0,2026-04-10T17:26:16.132977+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,1,0,0,2026-04-10T17:26:16.818117+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,2,0,0,2026-04-10T17:26:17.499885+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,3,0,0,2026-04-10T17:26:18.190978+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,4,0,0,2026-04-10T17:26:18.900238+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,5,0,0,2026-04-10T17:26:19.599929+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,6,0,0,2026-04-10T17:26:20.279412+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,7,0,0,2026-04-10T17:26:20.967612+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,8,0,0,2026-04-10T17:26:21.651071+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,9,0,0,2026-04-10T17:26:22.377869+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,10,0,0,2026-04-10T17:26:23.077134+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,11,0,0,2026-04-10T17:26:23.756160+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,12,0,0,2026-04-10T17:26:24.431863+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,13,0,0,2026-04-10T17:26:25.107669+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,14,0,0,2026-04-10T17:26:25.809784+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
2,15,0,0,2026-04-10T17:26:26.512778+09:00,chip_name,96,eee,20260410_172234_eee,2026-04-10T17:22:34.711018+09:00,eee
